image_id,image_path,role,label,method,tube_conf,roi_conf,mean_au,p95_au,sat_frac
solo_train_pos_40,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_40.jpg,solo,pos,ExG,0.8797,0.8302,117.064713,179.189194,0.012537
solo_train_pos_5,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_5.jpg,solo,pos,G,0.8709,0.8383,213.103882,235.000000,0.000000
solo_train_pos_5,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_5.jpg,solo,pos,HSV_V,0.8709,0.8383,247.031586,255.000000,0.000000
solo_train_pos_5,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_5.jpg,solo,pos,GRAY,0.8709,0.8383,203.785263,219.000000,0.000000
solo_train_pos_5,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_5.jpg,solo,pos,HSV_S,0.8709,0.8383,212.084824,214.000000,0.000000
solo_train_pos_5,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_5.jpg,solo,pos,G_norm,0.8709,0.8383,107.959541,112.528412,0.000000
solo_train_pos_5,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_5.jpg,solo,pos,G_ratio,0.8709,0.8383,223.176437,239.730850,0.000000
solo_train_pos_5,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_5.jpg,solo,pos,ExG,0.8709,0.8383,173.754883,225.175446,0.000000
solo_train_pos_6,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_6.jpg,solo,pos,G,0.8366,0.8139,200.082291,223.000000,0.000000
solo_train_pos_6,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_6.jpg,solo,pos,HSV_V,0.8366,0.8139,230.783478,250.000000,0.000000
solo_train_pos_6,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_6.jpg,solo,pos,GRAY,0.8366,0.8139,191.167252,211.000000,0.000000
solo_train_pos_6,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_6.jpg,solo,pos,HSV_S,0.8366,0.8139,209.426544,214.000000,0.000000
solo_train_pos_6,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_6.jpg,solo,pos,G_norm,0.8366,0.8139,107.832756,109.570312,0.000000
solo_train_pos_6,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_6.jpg,solo,pos,G_ratio,0.8366,0.8139,226.411789,232.690872,0.000000
solo_train_pos_6,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_6.jpg,solo,pos,ExG,0.8366,0.8139,151.584854,191.250000,0.000000
solo_train_pos_7,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_7.jpg,solo,pos,G,0.8484,0.8221,201.081863,225.000000,0.000000
solo_train_pos_7,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_7.jpg,solo,pos,HSV_V,0.8484,0.8221,234.658340,252.000000,0.000000
solo_train_pos_7,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_7.jpg,solo,pos,GRAY,0.8484,0.8221,193.108200,213.000000,0.000000
solo_train_pos_7,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_7.jpg,solo,pos,HSV_S,0.8484,0.8221,208.452332,213.000000,0.000000
solo_train_pos_7,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_7.jpg,solo,pos,G_norm,0.8484,0.8221,106.970886,109.145874,0.000000
solo_train_pos_7,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_7.jpg,solo,pos,G_ratio,0.8484,0.8221,224.157135,232.039429,0.000000
solo_train_pos_7,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_7.jpg,solo,pos,ExG,0.8484,0.8221,129.115860,184.166656,0.000000
solo_train_pos_8,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_8.jpg,solo,pos,G,0.8524,0.8235,200.982590,225.000000,0.000000
solo_train_pos_8,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_8.jpg,solo,pos,HSV_V,0.8524,0.8235,234.767548,252.000000,0.000000
solo_train_pos_8,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_8.jpg,solo,pos,GRAY,0.8524,0.8235,193.111755,213.000000,0.000000
solo_train_pos_8,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_8.jpg,solo,pos,HSV_S,0.8524,0.8235,208.375458,213.000000,0.000000
solo_train_pos_8,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_8.jpg,solo,pos,G_norm,0.8524,0.8235,106.901459,109.077950,0.000000
solo_train_pos_8,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_8.jpg,solo,pos,G_ratio,0.8524,0.8235,224.806351,232.717972,0.000000
solo_train_pos_8,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_8.jpg,solo,pos,ExG,0.8524,0.8235,124.584091,181.121490,0.000000
solo_train_pos_9,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_9.jpg,solo,pos,G,0.8181,0.8103,221.218277,239.000000,0.008617
solo_train_pos_9,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_9.jpg,solo,pos,HSV_V,0.8181,0.8103,250.284943,255.000000,0.008617
solo_train_pos_9,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_9.jpg,solo,pos,GRAY,0.8181,0.8103,212.079224,224.000000,0.008617
solo_train_pos_9,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_9.jpg,solo,pos,HSV_S,0.8181,0.8103,189.165833,192.000000,0.008617
solo_train_pos_9,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_9.jpg,solo,pos,G_norm,0.8181,0.8103,104.913010,109.154678,0.008617
solo_train_pos_9,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_9.jpg,solo,pos,G_ratio,0.8181,0.8103,223.341400,238.748138,0.008617
solo_train_pos_9,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_9.jpg,solo,pos,ExG,0.8181,0.8103,162.737167,211.698120,0.008617
